,医生有无简介,总文章数,log(IST),患者满意度,profession_encoding,城市等级,欢迎词字数,字数平方,city_一线城市,city_二线城市,profession_1,profession_2,profession_3,profession_4,profession_5,T
227,1,13,0.28476295458210993,-9.619394098919798,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,3
228,0,0,0.01888667016934018,-8.893100170378155,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,3
229,1,4,0.10281547677661122,-5.314893063358209,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,3
230,1,7,0.03461015735396601,-10.345688027461449,5,其他,0.0,0.0,0,0,0,0,0,0,1,3
231,0,0,0.07460960085582535,-9.861492075100351,0,二线城市,0.0,0.0,0,1,0,0,0,0,0,3
232,1,5,0.2361875758693231,-10.345688027461449,4,二线城市,56.0,3136.0,0,1,0,0,0,1,0,3
233,0,8,0.06499634743902866,-5.311828696513154,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,3
234,1,0,0.0,-8.893100170378155,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,3
235,1,9,0.06706621933086152,-8.188111256111823,3,二线城市,58.0,3364.0,0,1,0,0,1,0,0,3
236,1,0,0.0,-10.103590051280898,3,一线城市,0.0,0.0,1,0,0,0,1,0,0,3
237,1,1,0.12542559787576799,-8.990532218719412,4,其他,0.0,0.0,0,0,0,0,0,1,0,3
238,0,1,0.08555074001847497,-10.103590051280898,2,二线城市,75.0,5625.0,0,1,0,1,0,0,0,3
239,1,5,0.0943660901012523,3.492037471292542,5,二线城市,53.0,2809.0,0,1,0,0,0,0,1,3
240,1,0,0.037302849477262846,-9.861492075100351,5,其他,0.0,0.0,0,0,0,0,0,0,1,3
241,1,0,0.014445682504804542,-9.861492075100351,2,其他,0.0,0.0,0,0,0,1,0,0,0,3
242,1,0,0.03841072596538769,-10.103590051280898,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,3
243,1,0,0.0075122018149089195,-9.861492075100351,5,二线城市,100.0,10000.0,0,1,0,0,0,0,1,3
244,1,0,0.03095274045433101,-10.345688027461449,0,一线城市,0.0,0.0,1,0,0,0,0,0,0,3
245,1,2,0.04524393413181647,-8.419556725154715,5,二线城市,145.0,21025.0,0,1,0,0,0,0,1,3
246,1,0,0.14866194018325277,-7.1511804576162845,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
247,0,1,0.06056918980850794,-9.619394098919798,2,二线城市,47.0,2209.0,0,1,0,1,0,0,0,3
248,0,0,0.023434202692093783,-10.103590051280898,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,3
249,1,0,0.0036087166685815483,-9.377296122739251,5,其他,0.0,0.0,0,0,0,0,0,0,1,3
250,1,0,0.2422571954490576,-10.103590051280898,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,3
251,0,0,0.0,-10.345688027461449,0,二线城市,0.0,0.0,0,1,0,0,0,0,0,3
252,1,2,0.0,-10.345688027461449,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,3
253,1,1,0.03787654679472969,-9.619394098919798,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
254,1,0,0.1348923611845251,36.67192695562709,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
255,1,0,0.007109672433382537,-9.706173640123403,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
256,0,0,0.0530335146531338,-9.706173640123403,0,二线城市,0.0,0.0,0,1,0,0,0,0,0,3
257,1,0,0.019876954926261178,-9.377296122739251,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,3
258,1,3,0.044619401098421226,-6.590857471189239,5,其他,0.0,0.0,0,0,0,0,0,0,1,3
259,1,0,0.18569520909217022,-8.49568375922066,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
260,1,0,0.23372782003656178,-5.7640671274612725,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
261,1,0,0.046273007442703656,-3.9384322403408585,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
262,0,0,0.0,-9.948271616303956,0,二线城市,0.0,0.0,0,1,0,0,0,0,0,3
263,1,11,0.07778759290141599,640.1887174339781,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,3
264,0,0,0.0041171432489775055,-9.1351981465587,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
265,0,2,0.0,-10.345688027461449,1,其他,0.0,0.0,0,0,1,0,0,0,0,3
266,1,3,0.0,-10.103590051280898,2,其他,111.0,12321.0,0,0,0,1,0,0,0,3
267,1,0,0.0,-9.861492075100351,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,3
268,0,12,0.4360603130498879,-8.119572362338475,0,二线城市,94.0,8836.0,0,1,0,0,0,0,0,3
269,0,10,0.004915100432934427,-10.345688027461449,0,其他,237.0,56169.0,0,0,0,0,0,0,0,3
270,1,0,0.007753545190850351,-10.103590051280898,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,3
271,1,0,0.0,-8.661654701335262,1,其他,0.0,0.0,0,0,1,0,0,0,0,3
272,0,0,0.0,-10.103590051280898,4,其他,0.0,0.0,0,0,0,0,0,1,0,3
273,1,0,0.011973508633807188,-9.38794862987691,4,其他,0.0,0.0,0,0,0,0,0,1,0,3
274,1,7,0.09829164883864933,-10.103590051280898,4,二线城市,57.0,3249.0,0,1,0,0,0,1,0,3
275,1,2,0.23255598116925316,-7.953601420223878,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,3
276,0,6,0.07476258121473174,-9.14585065369636,2,一线城市,71.0,5041.0,1,0,0,1,0,0,0,3
277,1,10,0.05819046178776076,7.775233492578829,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
278,0,1,0.009336666340238572,-10.103590051280898,0,二线城市,0.0,0.0,0,1,0,0,0,0,0,3
279,1,0,0.0,-10.345688027461449,4,其他,0.0,0.0,0,0,0,0,0,1,0,3
280,0,0,0.027205062717998774,-10.345688027461449,2,其他,81.0,6561.0,0,0,0,1,0,0,0,3
281,1,0,0.01786149082610337,-8.427144865447316,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,3
282,1,1,0.11030815645100184,161.3976187028403,5,二线城市,99.0,9801.0,0,1,0,0,0,0,1,3
283,1,0,0.0,-9.861492075100351,4,其他,0.0,0.0,0,0,0,0,0,1,0,3
284,1,0,0.07366412342599747,-1.68794719409752,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
285,1,3,0.05358483704987974,-6.356347635301292,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,3
286,0,25,0.074825413711607,44.08561542643273,2,二线城市,46.0,2116.0,0,1,0,1,0,0,0,3
287,1,0,0.007804870649727655,-10.103590051280898,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
288,0,0,0.04490582700034842,-7.458752960725119,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,3
289,1,0,0.0,-8.419556725154715,2,一线城市,73.0,5329.0,1,0,0,1,0,0,0,3
290,0,0,0.1411335621279261,-10.345688027461449,2,其他,88.0,7744.0,0,0,0,1,0,0,0,3
291,1,1,0.06920674380283423,13.86426426945292,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,3
292,1,0,0.032863616479258596,-9.066659252785358,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,3
293,0,8,0.010133936870222274,-10.345688027461449,4,其他,0.0,0.0,0,0,0,0,0,1,0,3
294,1,0,0.06105879309835564,-10.103590051280898,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,3
295,0,0,0.0,-10.345688027461449,0,其他,0.0,0.0,0,0,0,0,0,0,0,3
296,1,0,0.07488807306893819,-9.861492075100351,5,二线城市,54.0,2916.0,0,1,0,0,0,0,1,3
297,1,0,0.03157585276811137,-6.743111539321129,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
298,1,0,0.015893825620476903,-9.38794862987691,2,二线城市,72.0,5184.0,0,1,0,1,0,0,0,3
299,1,3,0.06471772739541043,0.5975142642636235,5,其他,255.0,65025.0,0,0,0,0,0,0,1,3
300,0,0,0.0,-10.345688027461449,2,其他,0.0,0.0,0,0,0,1,0,0,0,3
301,1,1,0.23690500552243468,-8.835213783742464,0,一线城市,0.0,0.0,1,0,0,0,0,0,0,3
302,1,2,0.03920994048691904,-10.345688027461449,2,其他,53.0,2809.0,0,0,0,1,0,0,0,3
303,1,4,0.0052958954459445765,-10.345688027461449,0,一线城市,0.0,0.0,1,0,0,0,0,0,0,3
304,1,0,0.027400776318710688,-10.345688027461449,0,一线城市,0.0,0.0,1,0,0,0,0,0,0,3
305,1,0,0.05139637087369783,-9.619394098919798,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
306,1,0,0.049554686295236176,1.4167164676989867,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,3
307,1,0,0.008905472173585324,-8.82456127660481,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,3
308,1,0,0.11745249064578706,-6.988273882346736,3,一线城市,0.0,0.0,1,0,0,0,1,0,0,3
309,1,1,0.08727545415055801,-10.345688027461449,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,3
310,1,5,0.023070404622019113,-8.903752677515811,3,其他,131.0,17161.0,0,0,0,0,1,0,0,3
311,1,0,0.0023768982270160294,-10.103590051280898,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,3
312,1,0,0.0,-9.861492075100351,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,3
313,0,3,0.027822178705595252,-3.0781248910975822,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
314,1,0,0.046738567225819795,-10.345688027461449,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,3
315,1,23,0.022632852132132876,-10.103590051280898,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
316,1,0,0.21261194616371337,-10.345688027461449,2,一线城市,71.0,5041.0,1,0,0,1,0,0,0,3
317,0,0,0.0,-10.345688027461449,0,其他,0.0,0.0,0,0,0,0,0,0,0,3
318,1,1,0.019467093244518306,-8.593115807561917,2,二线城市,49.0,2401.0,0,1,0,1,0,0,0,3
319,0,5,0.07609768353404496,-9.861492075100351,4,其他,51.0,2601.0,0,0,0,0,0,1,0,3
320,0,54,0.004304675704201012,-8.419556725154715,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,3
321,1,0,0.008059408407731821,-9.14585065369636,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,3
322,1,3,0.0620447075763851,-7.469405467862779,3,二线城市,0.0,0.0,0,1,0,0,1,0,0,3
323,0,4,0.040264388960941803,-10.103590051280898,5,二线城市,89.0,7921.0,0,1,0,0,0,0,1,3
324,1,1,0.0435365420425777,-8.748434242538865,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,3
325,0,0,0.13479494766736125,-9.38794862987691,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,3
326,1,1,0.04632906711946292,-8.979879711581757,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
327,0,0,0.0,-10.345688027461449,2,其他,0.0,0.0,0,0,0,1,0,0,0,3
328,1,0,0.0,-10.103590051280898,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,3
329,0,0,0.003918350593599131,-7.7800423378166705,2,其他,0.0,0.0,0,0,0,1,0,0,0,3
330,0,0,0.0,-10.345688027461449,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,3
331,1,3,0.04965544595490185,-6.822302940232132,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
332,1,0,0.2125017164289613,-9.861492075100351,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
333,1,0,0.0,-10.345688027461449,0,二线城市,253.0,64009.0,0,1,0,0,0,0,0,3
334,1,0,0.040641129449227376,-10.345688027461449,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
335,1,8,0.08411226416927851,584.8344508396174,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,3
336,0,0,0.22492656026994054,-10.345688027461449,0,一线城市,0.0,0.0,1,0,0,0,0,0,0,3
337,1,0,0.37363555932441006,-5.687940093395333,0,一线城市,0.0,0.0,1,0,0,0,0,0,0,3
338,1,0,0.3126155892441504,-9.38794862987691,2,一线城市,59.0,3481.0,1,0,0,1,0,0,0,3
339,1,3,0.03430808060338657,-9.861492075100351,4,二线城市,101.0,10201.0,0,1,0,0,0,1,0,3
340,1,1,0.02503877381456766,-9.14585065369636,5,二线城市,101.0,10201.0,0,1,0,0,0,0,1,3
341,1,1,0.030507363437924265,-8.419556725154715,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,3
342,1,0,0.07096274095559069,3.7889574672637325,5,二线城市,50.0,2500.0,0,1,0,0,0,0,1,3
343,1,0,0.011279941292635313,-9.38794862987691,4,二线城市,43.0,1849.0,0,1,0,0,0,1,0,3
344,1,0,0.028574372365828427,-3.6902055304702053,5,二线城市,255.0,65025.0,0,1,0,0,0,0,1,3
345,1,1,0.06393032441111743,-10.345688027461449,0,二线城市,49.0,2401.0,0,1,0,0,0,0,0,3
346,1,0,0.1715041405271169,-9.861492075100351,4,二线城市,41.0,1681.0,0,1,0,0,0,1,0,3
347,0,15,0.0332955992019632,-10.103590051280898,0,一线城市,0.0,0.0,1,0,0,0,0,0,0,3
348,1,1,0.0394394891244794,-8.506336266358316,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,3
349,1,1,0.35842299760823815,-7.769389830679014,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,3
350,1,0,0.0,-10.345688027461449,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,3
351,1,0,0.08278765857048552,-0.581018095226143,5,二线城市,70.0,4900.0,0,1,0,0,0,0,1,3
352,1,0,0.07337486087574914,5.707500629277865,4,一线城市,37.0,1369.0,1,0,0,0,0,1,0,3
353,1,0,0.004635191465311041,-8.166806241836504,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
354,0,5,0.3465933829684149,-9.948271616303956,2,二线城市,128.0,16384.0,0,1,0,1,0,0,0,3
355,0,0,0.02090709520891549,-10.345688027461449,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,3
356,1,0,0.05714356242977605,-9.38794862987691,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,3
357,0,0,0.0,-10.345688027461449,4,其他,0.0,0.0,0,0,0,0,0,1,0,3
358,1,5,0.011027965441792768,-9.464075663942854,4,二线城市,255.0,65025.0,0,1,0,0,0,1,0,3
359,1,0,0.045758167679050374,-4.104403182455466,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
360,1,1,0.035743012896626666,-7.472469834707833,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,3
361,0,0,0.0,-10.345688027461449,2,其他,0.0,0.0,0,0,0,1,0,0,0,3
362,1,0,0.030072109925665544,-9.14585065369636,4,二线城市,68.0,4624.0,0,1,0,0,0,1,0,3
363,1,0,0.023324471474681488,-8.651002194197604,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,3
364,0,0,0.0,-9.861492075100351,0,其他,0.0,0.0,0,0,0,0,0,0,0,3
365,1,4,0.07155366980763452,-9.14585065369636,5,一线城市,78.0,6084.0,1,0,0,0,0,0,1,3
366,1,30,0.08194626712447352,47.042694347184984,5,二线城市,245.0,60025.0,0,1,0,0,0,0,1,3
367,1,4,0.05232067293740585,-1.560062507086001,5,二线城市,81.0,6561.0,0,1,0,0,0,0,1,3
368,1,3,0.05432953565659208,-10.345688027461449,2,二线城市,45.0,2025.0,0,1,0,1,0,0,0,3
369,1,0,0.0,-10.103590051280898,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,3
370,1,5,0.058596108824275024,0.9401086556304932,5,二线城市,236.0,55696.0,0,1,0,0,0,0,1,3
371,1,0,0.027777841367016543,-9.1351981465587,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,3
372,0,0,0.0,-10.345688027461449,3,其他,0.0,0.0,0,0,0,0,1,0,0,3
373,1,6,0.04246456816756139,-9.14585065369636,2,二线城市,87.0,7569.0,0,1,0,1,0,0,0,3
374,1,32,0.04142725079374202,0.2686367468794712,5,其他,131.0,17161.0,0,0,0,0,0,0,1,3
375,1,0,0.0,-9.861492075100351,4,其他,0.0,0.0,0,0,0,0,0,1,0,3
376,1,0,0.0,-10.345688027461449,2,其他,0.0,0.0,0,0,0,1,0,0,0,3
377,1,1,0.05297022019744759,198.98518794520717,4,一线城市,243.0,59049.0,1,0,0,0,0,1,0,3
378,1,13,0.07022914125355817,67.08668280268692,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,3
379,1,17,0.03776903288007523,-5.864563542647594,2,二线城市,50.0,2500.0,0,1,0,1,0,0,0,3
380,1,0,0.012263674040332276,-6.9669688680714215,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,3
381,1,0,0.0044361084373740695,-8.166806241836504,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
382,0,5,0.015770100881060883,-10.103590051280898,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,3
383,0,0,0.04909697546103042,-10.103590051280898,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,3
384,0,0,0.0,-10.345688027461449,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,3
385,0,0,0.0,-10.103590051280898,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,3
386,1,19,0.1259914287099154,10.470414305617938,4,二线城市,68.0,4624.0,0,1,0,0,0,1,0,3
387,1,0,0.09990901944275551,-2.1645550061660175,1,二线城市,0.0,0.0,0,1,1,0,0,0,0,3
388,1,2,0.08630575213308382,35.78272645181589,3,一线城市,68.0,4624.0,1,0,0,0,1,0,0,3
389,1,0,0.034525838732635906,-5.359062576011175,4,二线城市,98.0,9604.0,0,1,0,0,0,1,0,3
390,1,5,0.12245343253297616,-5.072795087177659,4,一线城市,37.0,1369.0,1,0,0,0,0,1,0,3
391,1,3,0.06321842091997439,-8.661654701335262,4,二线城市,50.0,2500.0,0,1,0,0,0,1,0,3
392,1,9,0.012101307085253674,-10.345688027461449,3,二线城市,67.0,4489.0,0,1,0,0,1,0,0,3
393,1,0,0.11136482796689245,10.059281020477705,5,二线城市,58.0,3364.0,0,1,0,0,0,0,1,3
394,1,0,0.0,-10.345688027461449,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,3
395,1,0,0.07798433633436096,-10.345688027461449,4,其他,0.0,0.0,0,0,0,0,0,1,0,3
396,0,15,0.025787850547824613,-9.948271616303956,3,其他,0.0,0.0,0,0,0,0,1,0,0,3
397,1,0,0.05023100424178661,6.983465037108895,4,一线城市,255.0,65025.0,1,0,0,0,0,1,0,3
398,1,0,0.005029464837879882,-10.103590051280898,4,其他,0.0,0.0,0,0,0,0,0,1,0,3
399,1,0,0.038332518435144264,-7.703915303750724,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,3
400,1,5,0.01530360233491971,-10.103590051280898,2,其他,0.0,0.0,0,0,0,1,0,0,0,3
401,1,0,0.0,-10.103590051280898,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
402,0,0,0.0,-10.345688027461449,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,3
403,0,0,0.007148659279913462,-9.706173640123403,0,二线城市,0.0,0.0,0,1,0,0,0,0,0,3
404,1,0,0.0,-10.103590051280898,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,3
405,1,16,0.057066748955759354,-6.822302940232132,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
406,1,0,0.0,-10.345688027461449,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,3
407,1,0,0.006444791215575506,-8.903752677515811,0,二线城市,0.0,0.0,0,1,0,0,0,0,0,3
408,0,0,0.017722543192090254,-6.272632460942747,4,其他,74.0,5476.0,0,0,0,0,0,1,0,3
409,1,4,0.08633435508065575,-10.345688027461449,0,其他,66.0,4356.0,0,0,0,0,0,0,0,3
410,1,0,0.0,-10.345688027461449,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,3
411,0,0,0.0,-10.345688027461449,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,3
412,1,0,0.020484316384795465,-9.38794862987691,4,一线城市,60.0,3600.0,1,0,0,0,0,1,0,3
413,1,0,0.0574114448683551,-8.979879711581757,3,二线城市,48.0,2304.0,0,1,0,0,1,0,0,3
414,1,0,0.0,-10.345688027461449,5,其他,0.0,0.0,0,0,0,0,0,0,1,3
415,1,0,0.022869861217630023,-9.619394098919798,3,其他,0.0,0.0,0,0,0,0,1,0,0,3
416,0,0,0.0,-10.103590051280898,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,3
417,1,7,0.06427710890627401,224.84429723362976,5,一线城市,255.0,65025.0,1,0,0,0,0,0,1,3
418,0,0,0.0,-9.619394098919798,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,3
419,1,3,0.021920001023384452,-9.38794862987691,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,3
420,1,3,0.034170401052206464,-8.506336266358316,2,二线城市,40.0,1600.0,0,1,0,1,0,0,0,3
421,1,0,0.0,-10.345688027461449,4,其他,0.0,0.0,0,0,0,0,0,1,0,3
422,1,5,0.027421770818714285,0.8289597333065146,4,一线城市,45.0,2025.0,1,0,0,0,0,1,0,3
423,0,0,0.0,-10.345688027461449,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,3
424,0,0,0.28051065445527107,-10.345688027461449,4,二线城市,103.0,10609.0,0,1,0,0,0,1,0,3
425,1,0,0.0,-10.345688027461449,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
426,1,5,0.014292058370989855,-9.38794862987691,4,二线城市,45.0,2025.0,0,1,0,0,0,1,0,3
427,1,0,0.0,-10.345688027461449,4,其他,0.0,0.0,0,0,0,0,0,1,0,3
428,1,10,0.05471338790840788,-8.188111256111823,2,二线城市,64.0,4096.0,0,1,0,1,0,0,0,3
429,1,0,0.05963267075399935,-9.377296122739251,4,其他,0.0,0.0,0,0,0,0,0,1,0,3
430,1,0,0.13570152505546815,-7.219719351389624,4,一线城市,120.0,14400.0,1,0,0,0,0,1,0,3
431,1,0,0.1467967121352722,90.76968356504949,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,3
432,0,0,0.0,-10.345688027461449,4,其他,0.0,0.0,0,0,0,0,0,1,0,3
433,1,0,0.027009843274752768,-8.893100170378155,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,3
434,1,2,0.04017096991790408,1.0055831825587782,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,3
435,1,0,0.0,-7.527291854498465,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
436,1,0,0.007513649686902074,-10.103590051280898,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,3
437,1,0,0.0048839804547675565,-9.377296122739251,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,3
438,1,0,0.02303892386958614,-8.748434242538865,4,其他,113.0,12769.0,0,0,0,0,0,1,0,3
439,0,0,0.0,-10.345688027461449,2,其他,0.0,0.0,0,0,0,1,0,0,0,3
440,1,6,0.043152566176478946,3.397669789796349,5,一线城市,69.0,4761.0,1,0,0,0,0,0,1,3
441,1,0,0.015245476750897614,-9.1351981465587,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,3
442,1,34,0.05344615624519243,-7.472469834707833,5,其他,73.0,5329.0,0,0,0,0,0,0,1,3
443,1,0,0.03296860085829699,-7.790694844954328,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
444,1,0,0.021301491877147572,-7.92470826565596,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,3
445,1,0,0.0,-8.737781735401208,5,其他,0.0,0.0,0,0,0,0,0,0,1,3
446,1,7,0.01609529427259433,-10.103590051280898,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
447,1,0,0.03825219872639077,2.1049241411375474,3,一线城市,0.0,0.0,1,0,0,0,1,0,0,3
448,1,0,0.26361150517179754,-10.345688027461449,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,3
449,1,48,0.09335861953889,0.14075205986794725,5,一线城市,255.0,65025.0,1,0,0,0,0,0,1,3
450,1,0,0.052988436498731875,-8.419556725154715,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,3
451,1,1,0.05274883102793923,-1.6955353343901303,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,3
