,医生职称,医生所在城市,医生有无简介,总文章数,患者投票数,感谢信数,心意礼物数,医生欢迎词,IST0_1erke
107,副主任医师,太原,0,0,4,0,0,,0.080047222
108,主任医师,嘉兴,1,3,2,0,1,大家好！                        有关生长发育的问题尽管提，我将尽快做出回答。,0.07928944
109,主任医师 教授,成都,1,0,3,0,14,倾听是种艺术                        好大夫的修养有很多，倾听是一种重要的沟通,0.078777161
110,副主任医师,上海,1,6,4,0,2,,0.078513953
111,主治医师,郑州,0,2,0,0,0,欢迎词                        小儿手术哪里去，省医小儿外科帮助您！,0.078244175
112,主任医师 教授,北京,1,7,48,35,227,医生不是一个职业，而是传播爱的使者                        我是一个老的儿科工作者，1968年毕业于协和医科大学，当时学校名中国医科大学。在18年的儿科工作基础上，开展了25年的儿科心血管疾病的临床工作，其中有近3年的美国匹兹堡医学院附属儿童医院小儿心脏科的临床学习，积累了不少的临床经验。希望用我的...知识和工作经验为更多的患儿和他们的父母带来希望和快乐。不方便到医院就诊的患者，可以选择好大夫在线电话咨询服务（热线电话：4006 606 120），与我本人进行通话咨询，我会尽力帮助,0.077091456
113,副主任医师,上海,1,18,93,49,46,欢迎咨询                        本人于2013年10月13日上午九点至11点在新华医院便民服务中心义诊，无需特殊检查或检查较完备的疾病患儿可前来咨询，谢谢！大家好！我们小儿泌尿外科专业尽一切可能为病家提供方便，比如每天都能有泌尿外科医生出诊（普通门诊、专家门诊或特需...门诊）；在特别忙的时间段内开展周六手术，解决住院难等。但专家门诊挂号还是非常困难，如您孩子的确病情急或外地来上海，请等在后面，我们会给你孩子看的，但不能插队。敬请谅解。鼓励大家看小儿泌尿专科门诊（周二下午、周三上午,0.077047657
114,副主任医师,盐城,1,0,0,0,0,,0.076921762
115,主治医师 讲师,郑州,1,0,5,1,0,希望您能得到有效帮助！                        真心希望您的宝宝早日康复！,0.075244505
116,主治医师,青岛,1,7,0,0,3,,0.07518390400000001
117,副主任医师 副教授,青岛,1,9,3,1,18,,0.074932337
118,主治医师,济宁,1,1,0,0,1,,0.074411811
119,主治医师 讲师,郑州,1,3,6,3,1,,0.073324287
120,主任医师 副教授,北京,1,3,6,4,2,,0.07278956
121,主任医师 教授,西安,1,1,5,0,1,,0.07259345099999999
122,副主任医师,成都,1,1,2,0,3,为了你的健康，我愿竭尽所能！                        各位小朋友：我是胡显良博士，专长为儿童肿瘤的诊治，愿意为所有实体性肿瘤患儿服务。欢迎网上咨询！,0.072198245
123,主治医师,广州,1,0,1,0,0,,0.071892417
124,主治医师,郑州,0,8,6,3,3,,0.071768322
125,主任医师 教授,北京,1,48,21,6,1,“知心阿姨”门诊咨询及介绍，祝小朋友能够健康快乐成...                        门诊微信公众号：zryyczlx    时光飞逝，转眼2014年即将过去！回想这一年来诊疗过的患者，虽然不能清楚的记住每一位患者的面貌，但很多患者的形象和就诊故事仍不时的出现在我脑海里。我真的希望用自己的专业知识和技能解答各位家长的疑虑...，协助家长在孩子成长的路上能够健康快乐的成长，不让一位孩子和家长遗憾！    最近张知新教授有关儿童生长发育科普知识讲座为您呈现，详情请见：生长发育第一讲：http,0.07102441799999999
126,主治医师 讲师,南京,1,5,13,3,7,欢迎您！                        肾小球疾病作为一种慢性病，消耗着孩子的天真、家长的精力、亲人的牵挂；迁延的病程，使爸妈无法正常工作，使富裕变为贫穷，贫穷转为拮据。作为十六年的儿科医师，现在肾病研究所刘志红院士指导下进行博士后工作，有幸在研究所临床治疗童年得肾小球疾病，迁延...至成人甚至老人的患者，循证了肾脏疾病从儿童到中老年的发生发展过程，希望能在网上为各位家长排忧解惑！时间有限，请您见谅。Hippocratic Oath:I swear by Apollo the Physic,0.07081225299999999
127,主治医师,安阳,1,2,0,0,0,愿健康相伴您一生!                        希望我可以帮助你，希望所有宝贝健康成长。,0.070706563
128,主任医师 教授,广州,1,0,3,0,0,,0.07004679700000001
129,主任医师 副教授,芜湖,1,39,4,1,9,淡看人生、善待生命                        每一位孩子都是我们的宝贝！希望所有的孩子都能够健康快乐的成长……,0.06991763200000001
130,主任医师 教授,上海,1,3,23,5,11,一切为了孩子                        一切为了孩子!,0.06954481400000001
131,主治医师,合肥,1,12,1,1,0,,0.069287086
132,主任医师 教授,石家庄,1,2,7,1,1,,0.069139428
133,主治医师,北京,1,0,0,0,1,,0.068549822
134,主治医师,合肥,1,10,1,0,2,愿天下的孩子都健康成长！                        关注孩子的生长发育和健康，尤其是身材矮小，欢迎您来咨询！,0.068105882
135,主任医师 教授,北京,1,4,84,44,5,,0.067112564
136,副主任医师,广州,1,1,15,14,212,托起明天的太阳。                        在我还不算太长的医生生涯里，听到最多的是这句话：“看病难，看专科病更难！”。虽然我的知识和精力有限，但我愿尽绵薄之力。求医寻治之路，对于患者和医者，有时候都是一样的困难旅程。共同寻获答案时，患者将获得正确的医治，而医者则获得知识与经验的升...华。一路行来，有困惑也有迷茫，最终选择执着。                                        展开 >>                 收起 <<,0.067058805
137,主任医师 教授,巴彦淖尔,1,34,0,0,3,巴彦淖尔市医院-----我的爱人                        我在乎人生中随处可见的真诚和感动，我懂得珍惜生命中每一位一起走过的同事朋友，我热爱巴彦淖尔市医院。你是我心灵永远的港湾。我的爱人----巴市医院，祝你腾飞。,0.066963551
138,副主任医师 副教授,南京,1,4,4,1,8,爱心、耐心、细心、真心是我不变的信条                        没有最好，只有更好是我永恒的追求，但愿您的宝贝在你我的共同呵护下健康快乐成长。,0.066164529
139,副主任医师,成都,1,0,0,0,0,,0.065989768
140,主任医师 副教授,北京,1,0,49,19,4,阜外医院16病区                        欢迎广大先天性心脏病患者及家属咨询和到阜外心血管病医院就诊，我定将竭力为您和您的家人服务，祝福所有先心病患者！,0.06418449
141,副主任医师,北京,1,1,26,8,1,,0.064131331
142,主任医师 教授,佛山,1,27,17,3,13,"为脑瘫儿童解除障碍是我们的使命                        作者简介 刘振寰，儿科主任医师/教授/博士生导师,享受国务院特殊津贴的儿科专家.现为广州中医药大学附属南海妇儿医院副院长，脑瘫康复中心主任。1997～1998年赴美国、德国进修小儿脑瘫康复。国际亚洲大洋洲小儿神经协会终身会员,国际物理与康复...医学会会员，世界神经康复治疗学会会员，国际神经修复学会理事;世界中医药联合会儿科专业委员会常务理事;世界中医药联合会康复保健专业委员会常务理事.香港中华中医药学院/台湾中山医学科学院/印",0.062953857
143,主任医师,上海,1,23,18,19,112,明年我不再出门诊                        无论什么样的语言也表达不了我对你们感恩的心，感谢广大家长的信任，使我坚守这个与你们交流沟通的阵地。长期以来和你们一起探讨宝宝的营养和生长问题，也使我得益匪浅。对我长期致力于儿童保健营养工作岗位的一位普通医生，虽然不能完全解决家长育儿的所有困...惑，但能够有机会把一生所学奉献大家，完成我此生关爱孩子的使命，是无限快乐和幸福的。以后虽然没有机会多交流了，我想以后会创造其他机会把我的保健知识和各位家长共同分享。辞旧迎新之际衷心祝愿宝宝幸福成长！祝,0.062780333
144,住院医师 助教,南京,1,0,5,2,0,,0.06270662
145,主任医师 副教授,温州,1,3,6,1,2,,0.061195100999999995
146,主治医师,上海,0,0,1,0,0,,0.061139697
147,主治医师,安阳,1,0,1,0,3,,0.06073801400000001
148,主任医师,广州,1,0,18,4,6,,0.059327603
149,副主任医师,杭州,1,0,0,0,0,,0.059079015
150,主治医师,南充,0,0,0,0,0,,0.059023550999999994
151,住院医师,佛山,0,0,1,0,0,,0.058583555
152,主任医师 教授,昆明,1,14,5,1,2,,0.058503297999999995
153,住院医师,郑州,0,0,3,2,0,欢迎词                        但愿人间常无病　　　何愁架上药生尘,0.05848448
154,主任医师 副教授,厦门,1,0,3,0,0,,0.05786167
155,副主任医师 副教授,哈尔滨,1,2,4,0,1,医者仁心                        各位新老患者，哈尔滨医科大学附属第一医院在群力建立分院已开始收治病人，我主管儿科门诊和病房，同时，我也在医大一院门诊出诊，如果您的小孩有关于呼吸系统和消化系统方面的疾病，可以通过我的网站进行咨询，我会及时回复您的问题，帮助您解忧排难！,0.057685701
156,主任医师 教授,成都,1,0,6,0,5,,0.05668937
157,住院医师,广州,0,15,1,0,0,,0.05562479
158,主治医师,沈阳,0,0,1,0,1,,0.05547942
159,主任医师 教授,泸州,1,3,3,1,3,,0.054689019000000005
160,副主任医师,济宁,1,0,6,1,3,,0.054590843
161,主治医师,无锡,1,6,1,0,1,大手拉小手，祝愿所有的小朋友快乐的成长！                        小儿外科医生是挽救儿童生命，改善儿童生活质量的积极倡导者和关键力量，我们在进行中………,0.054423134000000005
162,主任医师,广州,1,0,5,1,14,再次起航                        近两年来，忙于医院的美国JCI国际认证和人民卫生出版社、人民军医出版社的书籍编写，对网站的咨询和回复有所忽略，给患儿家属带来很多不便，对此我深表歉意。现在各方面的工作都取得了卓越的成绩，能够腾出更多的时间关注好大夫等网络的咨询，可以使更多患...儿家属不用再来回奔波于就医路途中，尤其是许多省外的家长。在这里，谢谢给我帮助和鼓励的患儿及其家长，正是你们的支持和要求，给了我动力更加重视网络咨询和回复。请多联系，让我知道你们和孩子，就诊后确实从我这得到帮助,0.053563409000000006
163,主治医师,上海,1,1,2,1,1,,0.053250933
164,副主任医师 副教授,上海,1,6,14,5,10,爱孩子                        爱孩子 患病的孩子需要更多的爱 于清是儿科大夫 也是儿童心理医生 关爱孩子 关心家长,0.052872888
165,主任医师,天津,0,2,3,4,4,为了您的宝宝健康成长愿助一份力                        愿为年轻的家长了解育儿知识及相关的小儿常见病，减少到医院的次数，避免在公共场所交叉感染提供方便。,0.051899390999999996
166,副主任医师 副教授,郑州,1,0,0,0,0,,0.051710505
167,副主任医师,上海,0,0,10,3,0,,0.051507700999999996
168,主任医师 教授,大同,1,2,0,0,0,矮小门诊开诊通知                        我科现已开设矮小门诊，如果您对孩子的身高不满意或在儿童生长发育方面有疑问，可前来咨询。门诊时间为周三周六的上午，为确保您的就诊效率，咨询就诊前须知！,0.050564835999999995
169,主任医师 教授,哈尔滨,1,1,5,1,0,,0.050207068
170,主任医师 副教授,上海,1,2,9,2,9,,0.049599702
171,副主任医师 副教授,石家庄,0,4,1,0,0,儿童牙科医生                        想到儿科，总是哭声一片，儿童牙科，更是让人胆寒。所以，在我们国家的医疗环境和秩序还不尽人意的今天，千万保护好孩子的牙。,0.04958199
172,副主任医师 副教授,潍坊,1,32,3,1,9,关注儿童身心健康                        生命相托，精医厚德；呵护生命，情满鸢都。“世间最珍贵的东西莫过于真理。人世间的贫富、美丑、是非，恰如过眼烟云，终归要归于寂灭；而真理之光却永远照耀着世间，使病者得愈、贫者致富，忧伤的人们得以快乐。”,0.048901632
173,副主任医师,北京,1,1,3,1,1,,0.048788785999999994
174,副主任医师 副教授,大连,1,1,3,0,0,,0.048588167
175,住院医师,西安,1,0,0,0,1,,0.048504502000000005
176,副主任医师,广州,1,0,1,0,0,,0.048333590999999995
177,主任医师 教授,广州,1,43,9,0,3,早产儿之舟俱乐部在珠江新城欢迎你的加入！！！                        服务内容重点服务对象为早产儿，定期开办早产儿之舟俱乐部，欢迎您的加入。建立个人档案跟踪监测：定期进行体格发育、神经运动发育、行为及气质测查与指导系统干预训练：特殊儿童抚触、婴儿抚触、婴儿被动体操、各年龄段适宜运动训练（大运动、精细运动...、视听刺激、语言训练、行为培养）等个性化服务：一对一营养及保健指导，解决宝宝成长过程中家长面临的种种难题。,0.048043687
178,主治医师 讲师,北京,1,0,0,0,13,,0.04733003
179,副主任医师,北京,1,5,1,0,4,欢迎词                        让孩子们都健康成长！,0.047270369000000007
180,主治医师,郑州,1,17,6,1,3,座右铭                        勤求古训医疾医人医德   博采众方治病治身治心,0.046929919
181,副主任医师 副教授,十堰,1,7,0,0,0,,0.046666235
182,副主任医师,济南,1,0,3,0,1,,0.04643559
183,主治医师,西安,0,0,1,0,0,希望每位患儿早日康复，快乐成长！                        欢迎肾病或血液病患儿来到我的网站，希望我能为你们早日恢复健康提供帮助！,0.04636542
184,主任医师,杭州,1,0,1,0,0,,0.046051050999999996
185,主任医师 教授,十堰,1,0,2,0,0,,0.045377060999999996
186,主治医师,杭州,1,1,0,0,3,,0.044578467999999996
187,主治医师,北京,0,0,3,0,3,欢迎广大患友咨询有关心脏外科冠心病、风湿性瓣膜病、...                        可咨询有关心脏外科小儿先天性心脏病问题 手术及术后复查,0.042714019000000006
188,主任医师 教授,辽阳,1,16,2,1,4,欢迎词                        用我的真心换你的笑容！关注孩子的身高，关注孩子的未来！,0.042361893
189,主治医师,呼伦贝尔,0,0,0,0,0,欢迎词                        应当地患者的需求，特开通个人网站，欢迎大家咨询，我会尽我最大能力为各位初为人父母的年轻爸爸、妈妈们排忧解难！,0.042336646
190,住院医师,上海,1,0,0,0,0,,0.042284443
191,主治医师,郑州,1,3,3,1,1,欢迎您的咨询！                        我愿竭诚为您服务！,0.042223268
192,主任医师 教授,泰安,1,0,4,0,0,,0.042051113
193,主任医师 教授,济南,1,0,2,1,2,,0.041588942999999996
194,主任医师,杭州,1,0,16,1,1,愿我的微薄之力有助于您的孩子的健康，乃我之幸也！                        为人母，深感孩子的健康牵动父母乃至全家的神经！身为郑州市儿童医院一名普通的职工，深感肩头的责任之重！身为国家培养的一名医生，深感肩头的义务之大！,0.04145688
195,副主任医师,成都,1,3,2,0,0,尽我所能为患儿解除病痛，是我的毕生追求                        病急不能乱投医，要请专科医师诊治疾病，特别是儿童这个特殊群体，应该受到社会及医疗界的广泛关注，他们是我们明天的希望！,0.041343384
196,主治医师,铁岭,1,5,0,0,0,让我们的宝宝更健康                        孩子是我们的希望，孩子的健康是我们的愿望，希望我们的交流能让妈妈安心，让宝宝健康快乐！,0.040790345
197,副主任医师 副教授,武汉,1,0,9,3,1,,0.040739748
198,住院医师,贵阳,0,0,2,1,0,,0.040249627999999996
199,副主任医师,西安,1,0,13,0,1,欢迎词                        +有问题尽量到门诊就诊 看到孩子结合临床及必要的检验才能做出较明确的诊断及准确的治疗 尤其是小儿腹泻原因不同 治疗方法也不同 谢谢理解！,0.040184365
200,主治医师,郑州,1,0,4,2,0,,0.039846255
201,副主任医师,天津,1,11,12,2,0,关注脑瘫患儿，托起明天的太阳！                        脑性瘫痪过去曾被认为是“不治之症”，由于康复医学的发展给脑性瘫痪患儿的治疗带来了希望。但脑性瘫痪的治疗不适一种方法、一朝一夕的短期治疗就能解决的问题，而是一个需要发出人力、物力及长时间的综合治疗过程。不仅需要医生与家长的配合，而且需要全社会...的支持。宣传、普及脑性瘫痪的防治知识显得格外重要。        脑性瘫痪的病因是多方面的，但新生儿窒息、早产与核黄疸在我国许多地区目前仍是脑性瘫痪的主要致病原因。作为一个儿科医生，多年,0.039630431
202,副主任医师 副教授,上海,1,0,3,0,2,,0.039608521
203,主治医师,成都,1,1,3,0,1,,0.039025624
204,副主任医师 副教授,沈阳,1,0,10,1,4,,0.038603395
205,主任医师 教授,西安,1,40,6,2,6,但愿人间无疾苦 宁愿架上药生尘                        时间调整为 周一、三、五上午高新医院国际部儿科诊室门诊儿童处于生长发育阶段，是成人的基础，不少成人的躯体疾病、心理异常、性格行为等问题，都与儿童时期身心健康有关，然而在儿童时期，小儿缺乏自卫能力，其健康易受营养、疾病、外界环境的各种因素...影响，是最易受伤害的人群，因此，要保证儿童身心健康，防治各种疾病，需要全社会、家长和医护人员的共同关注，早发现、早诊断、早治疗，促进儿童健康成长。希望大家在咨询问题时，将详细的病情和相关的化,0.037867907
206,副主任医师,杭州,1,0,3,1,1,,0.037322951
207,副主任医师 副教授,郑州,1,3,2,0,3,欢迎咨询                        竭诚为患者朋友服务,0.037050701
208,主任医师 教授,长沙,1,1,3,1,0,,0.037019025
209,副主任医师,济宁,0,2,0,0,0,,0.03614512
210,主任医师 教授,北京,1,1,7,3,4,我的愿望                        愿所有的患儿得到最好的治疗！,0.035352802
211,副主任医师 讲师,成都,1,0,2,0,0,,0.034920743
212,住院医师,上海,0,0,1,0,0,,0.034609109
213,住院医师,西安,0,0,1,0,0,,0.033919568
214,主治医师,济宁,1,7,1,0,0,,0.033861447
215,副主任医师 副教授,广州,1,0,12,1,0,,0.033822302
216,主治医师,北京,0,0,1,0,0,,0.033769258999999996
217,住院医师,北京,1,0,0,0,0,,0.033680126
218,主任医师 教授,济南,1,0,2,0,1,,0.033438799
219,主治医师 讲师,南充,1,5,2,0,1,欢迎咨询和就诊                        欢迎您光临梁云大夫个人网页，我和您一样关心孩子的健康，孩子的健康快乐是你我共同的心愿！为方便咨询，请详细注明患儿年龄、体重、主要症状及超声，CT片，DR片等辅助检查资料，以便全面准确地评估孩子的病情！,0.033222905
220,主任医师,上海,1,3,46,13,1,"关爱孩子牙齿健康                        ""热心、耐心、爱心、细心”是我的追求，您孩子“健康的牙齿，甜美的微笑”是对我最大的褒奖。",0.033093764
221,副主任医师,北京,1,5,2,1,11,欢迎词                        尽自己所能、所长，解除您的疑问、顾虑,0.033046483
222,副主任医师,沈阳,1,0,3,0,0,,0.032222394
223,主任医师,北京,1,0,5,0,0,,0.03159384
224,主任医师,杭州,1,0,2,0,3,,0.031580566000000004
225,主治医师 讲师,驻马店,0,15,1,1,0,,0.030984442
226,主任医师 教授,郑州,1,0,23,7,0,您孩子的健康使者                        我主要从事先天性脊柱脊髓畸形的诊治研究，主要治疗先天性脊柱侧弯，先天性脊髓畸形，可一期手术治疗先天性脊柱脊髓畸形，减少花费痛苦和住院时间。利用我的网站您可以：1、对于已经找我面诊过得患者（尤其是外地患者），不方面复诊或病情发生变化时，可直...接申请电话咨询与我一对一进行深度咨询;2、没有就诊过的患者，也可以通过电话咨询的方式向我咨询有关疾病的相关问题，由于医院工作繁忙，网上咨询暂时没有时间回复，请理解。家长可以申请电话咨询服务与我沟通，我将,0.030623348999999998
227,主治医师,成都,1,0,0,0,0,,0.030583357999999998
228,主任医师 教授,长春,1,1,1,0,1,尽其所能为孩子的身心健康成长保驾护航！                        欢迎身材矮小、性早熟、多动症、抽动症患儿就诊！早产儿、低出生体重儿、发育迟缓儿、正常小儿前来进行系统保健及发育促进！,0.030026741000000003
